Person_ID, Energy_Usage_kWh   , Transportation_Distance_km, Vehicle_Type    , Smart_Appliance_Usage_hours, Renewable_Energy_Usage_percent, Building_Type, Temperature_C         , Humidity_percent  , Carbon_Emission_kgCO2
      391, 49.54424681603232  ,      88.63763846243951    , Walking         ,          3.1511271205136793,         94.29421182236386     , Commercial   , 36.04831944580149     , 36.054911115947164,   32.614021317852924
      392, 21.80564849174847  ,      54.168682403372834   , Bus             ,          4.623761686220355 ,         91.5170628945463      , Residential  , 21.3910070388086      , 67.565147483662   ,   27.031062770521707
      393, 19.85686811805359  ,      64.64017366657997    , Bus             ,          5.804971452277028 ,         94.01358200548685     , Commercial   , -8.36271227383262     , 77.39198326670748 ,   25.336933977911247
      394, 39.26782211561585  ,      54.53628521336417    , Electric Vehicle,         11.58264292830402  ,          3.212514825947277    , Residential  , 19.820690360798118    , 39.245098559280656,   34.989623579101064
      395, 18.358569932144857 ,       5.1206349190329075  , Bus             ,          5.018669749022338 ,         71.17741338304677     , Commercial   , 35.1532653420288      , 33.97223101860305 ,   10.294798605475792
      396, 46.676351628971105 ,      74.55030853527727    , Bus             ,          5.192098345518925 ,         22.58579628056866     , Residential  , 6.127951754006332     , 81.82119845544224 ,   30.903909222867945
      397, 43.203812088464566 ,      50.53320333358803    , Car             ,          8.188197752555173 ,         18.7552687205654      , Commercial   , 5.68139647854222      , 20.3636144935197  ,   34.1289408729089
      398, 22.59171331400088  ,      64.77090747902298    , Walking         ,          5.611196808789442 ,         80.03185685992503     , Residential  , 2.443179435040353     , 37.90229338869501 ,   25.44855334324721
      399, 38.041811253991874 ,      50.263980497553526   , Walking         ,         11.463461202035658 ,         41.71296891728799     , Residential  , 15.277229347314002    , 48.47112787021413 ,   29.406581218268272
      400, 38.218057956064754 ,      49.181132232245595   , Bus             ,         10.839156365229883 ,         91.66000757823358     , Residential  , 1.8971423054672787    , 67.05818031508286 ,   30.541366251792518
      401,  6.949945704124765 ,      17.178910947776682   , Walking         ,          6.647496555532403 ,          4.2435090795706625   , Residential  , 26.189438569951484    , 89.79444461217703 ,    7.818306489658911
      402, 45.3225395206192   ,      27.871371514114895   , Walking         ,          8.092527573426349 ,         80.21808294871632     , Residential  , 22.243087370980604    , 45.9572876431873  ,   31.866548662485712
      403, 26.252113877497145 ,      15.88526919439558    , Electric Vehicle,          1.638336180719826 ,         13.683441128259567    , Residential  , 10.038680768479537    , 86.41661082276634 ,   14.013582604034749
      404, 41.669958373171596 ,      19.566629562534242   , Walking         ,          8.653035808356378 ,         17.657720156498446    , Commercial   , 26.127752889713562    , 45.674199751075804,   24.381569105212446
      405, 17.362380849469364 ,      97.29773804203049    , Bus             ,          8.779209602439355 ,         47.7351715524499      , Commercial   , -5.07518467801423     , 68.68704796788147 ,   21.581592891619728
      406, 44.98511496781762  ,      15.311344577219844   , Electric Vehicle,          4.951192252075289 ,         39.558994087279956    , Residential  , 27.476420169204978    , 31.57569121271225 ,   28.954008639870892
      407, 20.68168057923983  ,      26.927042430520764   , Walking         ,          3.4165117198779993,         48.617230612867104    , Residential  , 20.14540907918512     , 52.22855010093284 ,   15.426074128014669
      408,  2.5202072710543213,      59.058965773858496   , Walking         ,         11.065862419987184 ,         94.00265220310551     , Commercial   , 21.5041437843319      , 80.9891463047482  ,   15.884235061503517
      409, 45.45833486812465  ,      61.017857623664185   , Electric Vehicle,          5.693753908856404 ,         65.73889355635731     , Residential  , -6.766814988875777    , 42.399606605166646,   38.46259024757042
      410,  6.381760485734411 ,      15.397412974382906   , Electric Vehicle,          8.190767152818818 ,         29.03093818420006     , Commercial   , 20.90675058641389     , 27.364181907651304,    4.763218008334803
      411, 17.327054604339914 ,      79.37174257852124    , Walking         ,          1.3666167447388156,         17.2908712317845      , Commercial   , 14.706101191274627    , 56.589933510377094,   26.33022841279763
      412, 47.602974418438635 ,      78.5202867912825     , Car             ,          5.554738832345199 ,         42.00462751309336     , Residential  , 14.293125115847193    , 50.76742803988075 ,   37.03830505825932
      413, 47.62914305300269  ,      23.731770420389108   , Car             ,          9.98984692115268  ,         45.164102726773756    , Residential  , 6.092669989558221     , 36.06777410836615 ,   27.174402673015727
      414, 29.52501862991773  ,      28.866630267546046   , Walking         ,          5.263336004407866 ,         60.12944098995162     , Residential  , -9.619305832986582    , 83.39306583030155 ,   18.644887005341623
      415, 32.32818618415037  ,      93.7987865459497     , Walking         ,          7.634772761505645 ,         26.600270353976796    , Residential  , 11.131870002307927    , 62.11807167261772 ,   46.25979763244099
      416, 23.52538505495935  ,      82.5671445979478     , Electric Vehicle,          3.308413805329934 ,         76.75092470968168     , Commercial   , 10.045811211286928    , 44.302153528329086,   35.19351218923444
      417, 16.074117041507098 ,      69.77970330625239    , Electric Vehicle,          5.581782137235155 ,          9.846024547938159    , Commercial   , 11.14027036593183     , 89.72918673377583 ,   27.935774254645054
      418, 17.775898177755966 ,       8.223322151060053   , Walking         ,         11.204014898585053 ,         56.04533636006545     , Residential  , 20.599700329002168    , 29.629634229298542,   12.34249020632195
      419, 34.28088589169784  ,      41.82640809025757    , Walking         ,          7.230969246711409 ,         62.35316532441113     , Residential  , 4.995310713007626     , 79.35660588085861 ,   28.06499549027882
      420, 38.11397741300864  ,      55.9301872076827     , Walking         ,         10.921246050022246 ,         20.683158106514533    , Commercial   , 3.4691724617117377    , 36.14374550486775 ,   27.787529894724038
      421, 39.99579409884073  ,      18.741128798377694   , Walking         ,         10.922212294384977 ,         82.60113504996211     , Residential  , 14.889063973664012    , 36.76548005320733 ,   29.083504124268398
      422, 39.90167085413859  ,      44.82265821082245    , Car             ,         11.385625804669274 ,         61.54321252076775     , Commercial   , 19.615883799261994    , 54.8713538768383  ,   27.97030524366626
      423,  6.377892946337138 ,      60.102587748869      , Electric Vehicle,         10.849308260881159 ,         64.57222146479728     , Residential  , 18.366421332835053    , 66.33593788722632 ,   20.965636218220443
      424, 25.73217462572391  ,      32.737668011539924   , Bus             ,          1.0360924191133072,         49.77435057634385     , Commercial   , 34.08208670657934     , 68.33241682583926 ,   21.800605555242505
      425,  4.762820480798926 ,      78.09448189504872    , Walking         ,         11.274163807397565 ,         90.95942171763384     , Commercial   , 28.457202917241027    , 21.548934527188937,   18.875448514654845
      426, 28.377386351539307 ,      84.04495816388055    , Walking         ,          2.5120538299391404,         69.39275814876244     , Commercial   , -7.39050518124952     , 40.08005672382551 ,   28.77828295309991
      427, 23.193464065922097 ,      32.36094694340708    , Walking         ,          1.4391887622226562,         38.183556489576254    , Commercial   , 18.17377075740495     , 66.2422852691497  ,   13.644966024496377
      428, 44.60980077239839  ,      83.86571544924571    , Bus             ,          1.609273880358581 ,         23.86058877840862     , Residential  , 10.89071047449384     , 82.28143555814546 ,   37.84250426920636
      429, 18.84392060249978  ,      10.357656610301502   , Electric Vehicle,          4.838078146940769 ,          7.106167482348724    , Residential  , 8.052564670867877     , 66.89236218844118 ,   11.941154420199432
      430,  7.619216788525081 ,      83.77290986226564    , Electric Vehicle,          7.828844937956729 ,         16.536083718035954    , Commercial   , 37.894795306220686    , 38.61169203274984 ,   16.916983217112143
      431,  8.863600738536121 ,      15.275043166761659   , Walking         ,          5.425423161708973 ,         99.26829520836597     , Commercial   , 12.839789126402621    , 55.544092429140235,    5.672638519578498
      432, 38.552510322438664 ,       8.292715250972604   , Walking         ,          1.2810971311431743,         40.67668959916402     , Commercial   , 25.97174474844187     , 65.33034931217821 ,   19.342637014269524
      433, 31.67446703918053  ,      64.17754044410113    , Electric Vehicle,          6.241308975921862 ,         89.86872272774067     , Residential  , 38.35434849784118     , 29.473754562791726,   31.946792615865135
      434,  6.853888453893932 ,      47.193736575529435   , Bus             ,          5.8634381649741805,         17.056935688526444    , Residential  , -2.4499932048794495   , 58.143483228711666,   12.288027894831712
      435,  6.037126693519877 ,      90.78906004128328    , Walking         ,          9.325341920518115 ,         42.536087134084966    , Residential  , -7.269186892552356    , 53.01663596368629 ,   12.455535309677138
      436, 35.64651831003776  ,      36.31891960908492    , Bus             ,          4.0757418826798215,         96.05184670334486     , Residential  , 5.681011472351141     , 43.5653624318943  ,   27.168953722476665
      437,  5.492624305481289 ,      28.71522634376287    , Bus             ,          3.3928429117380388,          9.113225141929993    , Residential  , -7.777786732634736    , 63.647636778115   ,    6.985707515271181
      438, 41.4492828459371   ,      50.07349061441984    , Electric Vehicle,          3.815328534442888 ,         59.39842838125028     , Commercial   , -4.161769437325687    , 64.53514051213239 ,   23.067919099377228
      439, 35.899626903511816 ,      45.59461857686613    , Walking         ,          4.341138048928328 ,         91.91719006963021     , Residential  , 39.58549112604195     , 88.0028934228218  ,   26.507556323235175
      440,  5.904741470811189 ,      34.44280462171883    , Car             ,          7.5908136070388315,         94.96833729542506     , Residential  , 38.008945238388314    , 49.98136381890272 ,   11.559803467872243
      441,  6.072210276089212 ,      69.37412986983286    , Electric Vehicle,          6.186780339972878 ,         84.60074771117758     , Residential  , 24.564632947944823    , 57.18870088385862 ,   17.149833876745383
      442, 49.358699768056425 ,      75.95618339139082    , Electric Vehicle,          4.705840216969637 ,         85.59344323601495     , Residential  , 27.64934998021529     , 31.025180667946124,   42.29598321548714
      443, 19.964998196293777 ,      85.29839690301367    , Car             ,          5.117455741120462 ,         65.21829541174655     , Commercial   , -2.9753961178487245   , 58.385363721305396,   29.89989190570332
      444, 19.790823059210766 ,      97.28566047103429    , Walking         ,          5.080160261748738 ,         22.042310809499256    , Commercial   , 19.7617787977171      , 22.526016442241247,   20.517177890387682
      445, 41.01437922836013  ,      26.665619213250448   , Bus             ,         11.69647364181349  ,         73.06785444849197     , Commercial   , -2.2793627795918674   , 30.491430211980628,   26.2436359229494
      446, 47.46793171442522  ,      71.60934824899616    , Bus             ,          3.5629668685824782,         97.83844644587232     , Residential  , 8.919307805110119     , 31.987276244655632,   29.110719909026095
      447, 49.3280510634978   ,      39.425823549574524   , Bus             ,          9.998677162994845 ,         52.59335146728108     , Commercial   , 7.267251269490654     , 64.28473822530819 ,   35.245720272307885
      448, 38.1621528924292   ,      67.70819719511081    , Walking         ,          8.790319213470058 ,         26.069735907690117    , Commercial   , 20.698023059420304    , 59.71062485138303 ,   26.952888769326954
      449, 20.060460105483955 ,      47.59816903492203    , Electric Vehicle,          1.0612700616390565,         57.34710677649978     , Residential  , -6.0153445611920064   , 75.86258698611093 ,   21.155727523079634
      450,  6.008034401536101 ,      99.37731027679317    , Electric Vehicle,         11.924938399380368 ,         69.06103562406165     , Commercial   , -4.826896503914876    , 52.50796023102578 ,   28.30267932994728
      451, 39.30305196451697  ,      72.890213579075      , Electric Vehicle,          9.32083307696931  ,         20.828030942441313    , Residential  , 20.496596210601734    , 53.239936580662786,   34.0318500158174
      452, 28.803403987318642 ,      95.24913004343244    , Electric Vehicle,          8.506945449858705 ,         71.91893476094225     , Commercial   , 21.80588284698132     , 31.308922248718595,   34.48039578125318
      453, 22.36265644385486  ,      83.49695494811857    , Electric Vehicle,          5.45857178444301  ,         58.74328588843919     , Residential  , 6.994121262158039     , 71.98910008108737 ,   28.41331984935359
      454, 45.50501048454733  ,      90.29010111633711    , Car             ,          7.107233978057185 ,         61.23499091480522     , Commercial   , -2.6564436105257183   , 20.25570479563548 ,   36.54443361659512
      455,  7.337479150695264 ,      81.4419197214675     , Bus             ,          3.785979852342172 ,         30.598792973983414    , Commercial   , 34.30399578958061     , 49.742361120244475,   13.242805509210566
      456, 25.64600500596124  ,      45.91591303759114    , Bus             ,          1.3903174566026721,         15.526681011120115    , Residential  , -7.352560107783381    , 33.18275637954352 ,   19.161026704385037
      457,  2.5449749488361153,      25.17884533468844    , Walking         ,         10.196238242905702 ,         62.3449895305657      , Commercial   , 25.868775880235617    , 73.97069471793885 ,    8.056579916383804
      458, 24.495710815718063 ,      37.03201754505222    , Car             ,         10.861329430492889 ,         58.62329891525718     , Residential  , -2.9977640935807868   , 67.13739524809876 ,   20.735975620517994
      459,  4.702557232728193 ,       2.0236232639950447  , Electric Vehicle,          2.7871770027566387,         33.80121877138049     , Commercial   , 21.868695421347333    , 69.47380968859599 ,    2.5976691740739817
      460,  7.703259980867452 ,      52.39931674646672    , Electric Vehicle,          9.657617054303063 ,         29.58936675458872     , Residential  , 23.182792346444977    , 30.40045199875293 ,   18.59474424426649
      461,  7.641259845301034 ,      50.50578002704087    , Electric Vehicle,          9.152679406142246 ,         34.724446166228404    , Commercial   , 30.212981851768518    , 66.81698515622176 ,   13.776792755050288
      462, 33.16209450157105  ,      52.52504648304882    , Car             ,          2.962125021296995 ,         48.98833384988202     , Commercial   , 9.75125411352187      , 68.36255968742755 ,   23.549008074707288
      463, 37.810154204740314 ,      97.40312249720638    , Walking         ,          5.640116828322732 ,         97.48197351111612     , Commercial   , -8.910176588360976    , 20.18459592923702 ,   47.03681409705406
      464, 30.001700724663664 ,      91.14540034548394    , Car             ,          5.650337129175137 ,         76.35646220262063     , Residential  , 30.552469298449637    , 42.23206013780454 ,   27.76221291520062
      465, 48.18428232677801  ,      16.171277833010798   , Walking         ,          9.359606841357733 ,         85.17397391654885     , Residential  , 12.203400968926694    , 26.110172686970223,   22.933280562302166
      466, 19.993787817137793 ,      36.888252155588916   , Bus             ,         10.21426996353661  ,         50.56495689035311     , Residential  , 32.35449097987903     , 67.69759626880432 ,   14.083228120229009
      467, 15.714180141529315 ,      42.39561794632619    , Walking         ,          2.042526335305081 ,         52.612361177877695    , Commercial   , 28.799247483047353    , 34.847606886520445,   16.92419764112111
      468, 43.69275815309409  ,      36.053291785164774   , Bus             ,          7.192661583946232 ,         20.432466143702765    , Residential  , 14.915341061633239    , 38.52615206605252 ,   33.05645714385092
      469, 12.732600248933727 ,      79.8495963603913     , Walking         ,          9.379233466217737 ,         72.10458363010784     , Residential  , 39.96997044963131     , 25.48303528291054 ,   22.274177749444238
      470, 48.23468189314934  ,      52.40376698675869    , Bus             ,          9.648096534716743 ,         42.15840057906362     , Commercial   , 13.103753851790465    , 53.86646656903988 ,   36.72712462036448
      471,  2.5834147851111844,      57.209981697162505   , Bus             ,          2.627928768734498 ,         74.24468588177112     , Residential  , 24.82523100234797     , 22.31229666446672 ,   13.387291449556173
      472, 48.55418368196668  ,      85.30135589879255    , Electric Vehicle,          6.7805565746587355,         40.905538131262546    , Residential  , 23.490190996142452    , 79.19145490125075 ,   43.80832477227246
      473,  4.071675773627653 ,      80.59281534153587    , Walking         ,         10.433145769989732 ,         10.851718721390814    , Residential  , 15.903335751678863    , 21.845622801139598,   22.49243274385223
      474, 44.774869457507414 ,      13.22115228202997    , Electric Vehicle,          4.503704342438126 ,         17.30536877858835     , Commercial   , 19.267514450211845    , 24.314778592724892,   23.238185601148153
      475, 27.32965323614239  ,      71.39145840836343    , Bus             ,          5.676285888029769 ,         81.15700780746833     , Residential  , 29.930438088901667    , 64.8284643252241  ,   28.569829333404847
      476, 49.662310213726414 ,      43.543612890203555   , Electric Vehicle,          9.847943624699656 ,         25.86164895589326     , Residential  , 18.580663389719902    , 84.18534661178059 ,   31.92646904215766
      477,  5.542235107299145 ,      29.464890306250048   , Car             ,          1.9825147330213853,         26.43544225670693     , Residential  , 12.507415264217318    , 82.44847942509378 ,    9.463876927431354
      478, 28.585005651263398 ,       5.0018820902186345  , Electric Vehicle,         10.454426188778761 ,         92.93680900023314     , Commercial   , 23.104123731178802    , 25.854135770970363,   13.762150361654532
      479, 48.52652170971675  ,      48.724956034545094   , Walking         ,          4.422723884038899 ,         65.76356228668494     , Residential  , -8.224548231414       , 40.191270514733944,   29.683459597565708
      480, 27.108696520167143 ,      35.54366807245314    , Electric Vehicle,          1.0159534825023986,         11.430755388435632    , Commercial   , -4.540306249781114    , 56.472579980359505,   21.421056326589333
      481, 32.2111346304926   ,      25.151303967640082   , Car             ,          3.575750595619941 ,         14.358527013193424    , Residential  , -3.728680998960784    , 21.863661708752655,   18.326983343628473
      482, 35.39593707126163  ,      69.46717295969576    , Electric Vehicle,          1.984507049850571 ,         27.23674327202794     , Commercial   , 11.288383177402338    , 57.00498308839377 ,   31.975963641945835
      483, 23.817971108853115 ,      76.9485387315587     , Bus             ,          2.0162339769586852,         59.39956878266328     , Residential  , 33.58876199255296     , 51.34359485907698 ,   22.36162192802406
      484, 32.122787844035045 ,      24.47895190294248    , Bus             ,          8.621193075568506 ,         75.28254699056728     , Residential  , 22.1647298883411      , 61.18876968916646 ,   18.347077953833168
      485, 30.04708697230881  ,       4.944743667934725   , Bus             ,          3.353739692029713 ,         27.4496443453197      , Commercial   , 38.630923939850476    , 84.42204184805222 ,   14.814712551174777
      486, 45.25558450356747  ,      84.8752700565235     , Walking         ,         11.282165992746807 ,         87.06420374149644     , Commercial   , -8.002951530622367    , 39.22335139980242 ,   40.10242313958987
      487,  4.181426256389978 ,       0.9959741204303318  , Electric Vehicle,          6.680890012504344 ,         10.918017888414855    , Residential  , 26.10035224292607     , 64.73675804630122 ,    2.4387654987101377
      488, 15.486233100427055 ,      93.7112493921472     , Bus             ,          6.061080837504104 ,         20.759916804317957    , Residential  , 5.710077869512439     , 50.08826351811666 ,   34.33103845782
      489, 47.61975123567482  ,      62.76198739827059    , Electric Vehicle,          5.777118700421668 ,         97.04649211428776     , Residential  , -8.835728179448445    , 50.45901070251039 ,   36.63446491216419
      490, 44.732661626763985 ,      32.18466352013203    , Car             ,          8.61846403638795  ,         13.474486365365767    , Residential  , 31.296334496715673    , 65.30899815815435 ,   29.14441196931849
      491, 23.87152413371422  ,      24.64779095767362    , Car             ,          5.974890387759693 ,         88.81113077238109     , Residential  , -1.865322828532209    , 86.59354766261644 ,   20.829175179463054
      492, 31.766364694473765 ,       0.9005664264475244  , Walking         ,          2.41460391847711  ,         70.39350754040954     , Residential  , 0.7037454881200151    , 80.41220539660866 ,   14.348675298160659
      493, 15.314296783094369 ,      23.547141701087714   , Electric Vehicle,         10.681893987048323 ,          7.308709064170671    , Commercial   , 7.023292932526246     , 64.76657118354177 ,   11.898090840238428
      494, 11.029815666740543 ,      13.77283015171411    , Car             ,          5.712348838182246 ,         48.370682889994384    , Commercial   , 29.417855843043483    , 52.30766622621321 ,    7.2036852316257445
      495, 24.257523437119143 ,      61.216622072314564   , Walking         ,          1.8140503326945272,         51.897935314480634    , Commercial   , 21.229528958567148    , 49.6794470638279  ,   19.428702769101807
      496, 18.960906945250535 ,      16.65455885938013    , Walking         ,          6.823025862475372 ,         93.21396314158376     , Commercial   , 3.243056792349444     , 75.09930376723781 ,   11.47308869845864
      497, 30.01549336884186  ,      52.86298375366193    , Bus             ,          8.120815443012738 ,         42.11045930771687     , Residential  , -1.5755330837305195   , 35.2754478620388  ,   26.216384429079177
      498,  5.731262574319272 ,      59.01164223444708    , Car             ,          4.031407105735344 ,         44.67636154642759     , Commercial   , -4.52258814990675     , 61.13665809137214 ,   20.06682429896761
      499, 48.77095076797599  ,      29.80416983469145    , Electric Vehicle,          9.803744484412265 ,         11.24837547863783     , Commercial   , -2.5091713515119762   , 55.346763776552976,   31.594559587519278
      500, 49.338115735020935 ,       3.5064949018718705  , Car             ,          8.367534306411    ,         63.91725634376625     , Commercial   , 33.40725765389444     , 65.45474924903552 ,   27.855033867705252
      501, 35.51176227294776  ,       3.72538806141961    , Car             ,          8.153752861908767 ,         21.08969758890966     , Commercial   , 36.134168657467626    , 33.11947194948611 ,   21.08357821719001
      502, 27.732625584517777 ,       2.6347332193917605  , Electric Vehicle,          5.629074481545736 ,          7.753325822370682    , Residential  , 38.39789038027857     , 68.70300566631711 ,   16.282385347327512
      503, 16.85732558174373  ,      73.91246671365462    , Electric Vehicle,         11.581068315524165 ,         99.6919000070794      , Commercial   , 31.736594223910906    , 63.889985594271934,   16.778960565880098
      504, 41.062160945933535 ,      31.800970481429815   , Bus             ,          4.016080847441724 ,         26.96296279628052     , Commercial   , 34.36951625116749     , 32.610228502873866,   31.644075901015405
      505, 34.8670962825862   ,      79.63001859676636    , Walking         ,          7.354760511169978 ,         14.105316512880394    , Residential  , 30.80517502317128     , 51.473518250372024,   38.958640554857084
      506,  9.805613088554782 ,      43.17328238428492    , Electric Vehicle,          4.3996067321987935,         69.94903745971763     , Residential  , 37.9027884523015      , 67.50335483903396 ,   13.461780964349884
      507, 45.72450485570444  ,      45.29981008299638    , Electric Vehicle,          9.192852282687094 ,         82.16821559219018     , Commercial   , 32.28254707721798     , 83.11229886096774 ,   26.21777747808123
      508, 41.48178766031211  ,      51.28826025095737    , Car             ,          1.5257063225713359,          6.407749312634669    , Commercial   , 13.100134080896801    , 28.546973974790326,   27.506718377079096
      509, 47.590395838012356 ,      71.3031456375104     , Electric Vehicle,          1.5048325466255417,         10.539330746978703    , Commercial   , 6.16271571789763      , 20.61175927740242 ,   39.76709828764357
      510, 36.83453640264128  ,      27.350286582970707   , Electric Vehicle,          9.919470664706704 ,          9.017382358204584    , Residential  , 19.210594442578312    , 31.560791065261743,   25.73650481223722
      511, 31.443929404917913 ,      12.15873495335269    , Car             ,          5.776949771700382 ,          4.69593033225112     , Commercial   , 20.409166390382797    , 89.24916141631716 ,   17.876658235084765
      512, 22.075665741949706 ,      55.60573351914615    , Car             ,          4.752980600603912 ,         65.94564786342838     , Residential  , 18.745726945655687    , 73.78591803282703 ,   23.810817568987474
      513, 46.77096720099264  ,      32.697762324273924   , Car             ,          7.682795483928723 ,         58.831318973936405    , Residential  , 25.336317136048308    , 63.005831319104686,   28.626637637871106
      514, 43.5710666960196   ,      44.24913136680374    , Bus             ,          8.72089278255871  ,         66.2806656559933      , Commercial   , 24.948828945011954    , 29.310914700456312,   26.5182034545743
      515,  4.1704961650970915,      64.69467083373054    , Walking         ,          3.2132148152884725,         50.566716327418106    , Commercial   , -5.6402858037561305   , 49.123209448303314,   19.346547166972826
      516,  3.2656147758680962,      49.41257411412706    , Electric Vehicle,          3.039743655452047 ,         81.75076854055816     , Residential  , 4.276122587371425     , 70.06672077027031 ,   14.624078512625218
      517, 20.070241610146383 ,      62.02788171008429    , Car             ,         11.539658225358696 ,         54.66683024985755     , Residential  , 34.49300937076282     , 82.71189135654647 ,   21.713494023906012
      518, 40.90655987752798  ,      54.42000021136278    , Car             ,          7.4863073702302625,         91.87469347996249     , Residential  , 19.501752701849092    , 46.72762783314691 ,   29.615592137734623
      519, 49.38925420711733  ,      73.97963719360992    , Walking         ,          5.291281250236949 ,         48.56485325039933     , Residential  , 6.426234909570137     , 89.97829141702277 ,   43.643872770036175
      520,  9.220010772969353 ,      70.593661771162      , Bus             ,          9.81585864136457  ,         79.06586612115987     , Residential  , 32.522932479153816    , 29.78154886302233 ,   22.559005984259866
      521, 30.518274336902486 ,      53.41898918086192    , Electric Vehicle,          6.776748546557089 ,         40.73603536836341     , Residential  , 2.452114282277133     , 47.08551447125264 ,   29.94307988347197
      522, 20.28276111828903  ,      67.89030208597069    , Bus             ,          3.658290914120395 ,         43.52238947764428     , Commercial   , 10.459993218811533    , 81.27782212064128 ,   23.78938464941342
      523, 48.555891095100954 ,      87.35596022726128    , Bus             ,          3.274088362057312 ,         84.89920452379168     , Commercial   , 3.8127385836034016    , 65.49409266138292 ,   30.687018710780965
      524, 42.42170831051402  ,      43.22712877881686    , Bus             ,          5.365451927868039 ,         10.765983535766333    , Commercial   , 33.567496189279986    , 76.76436451051539 ,   25.378805382916013
      525, 42.23977782613461  ,      41.276307274879365   , Car             ,         10.458854462858676 ,         56.491775498320806    , Commercial   , 26.414434340021558    , 83.54593971410186 ,   29.025859025677896
      526, 24.497271670158575 ,      76.42456208523801    , Walking         ,          1.6759270764868481,         72.63364677787855     , Residential  , 13.011282232493475    , 55.51214768546824 ,   30.466291969687596
      527, 21.911336112207927 ,      58.2553837041994     , Walking         ,          3.4037860083023945,         75.04206154170537     , Residential  , 36.61504162360813     , 36.432300562093026,   18.127924976665863
      528, 15.1235394526739   ,       7.100678022258855   , Walking         ,         10.824670007378506 ,         59.14935271699754     , Commercial   , 36.372239027165804    , 68.55948335437105 ,    8.638229247405063
      529,  4.7060238392445015,      89.21120156910814    , Bus             ,          2.3390802586617556,         44.80644841595138     , Commercial   , 25.576251308122266    , 59.44357792965501 ,   16.10005209363134
      530, 43.50667406024255  ,       3.0783102237640136  , Electric Vehicle,          7.925882900905852 ,         26.078244386675774    , Commercial   , 34.59968166246778     , 74.0854443329699  ,   21.68719822648753
      531, 41.01924843824372  ,      74.8396356209743     , Bus             ,          3.348625049331276 ,         90.94262353541222     , Commercial   , 25.969656070953725    , 55.81996281939364 ,   40.69142559187256
      532, 49.98644831773427  ,      75.87941427043128    , Walking         ,          7.664535322630772 ,         36.978794752132536    , Commercial   , 21.410593377120883    , 76.77779577478785 ,   46.79262688112527
      533, 49.83856817954746  ,      95.31110852819305    , Car             ,          5.214145835286553 ,         79.89920885333459     , Residential  , 11.039150896325374    , 83.14122331738183 ,   48.13938702872133
      534, 28.660721868926117 ,       5.4134408402320755  , Bus             ,          2.1184458607409105,          3.166561296263626    , Residential  , 3.673488105240539     , 72.47081186566783 ,   12.229841593095477
      535, 38.911395928664504 ,      59.685686078449095   , Car             ,          7.40722574309517  ,         23.21692146866091     , Commercial   , -6.987132065811727    , 72.05586077248229 ,   28.164925642477648
      536, 47.34875503435654  ,      42.784057062705294   , Walking         ,          8.513470217930447 ,         34.55847928841226     , Commercial   , 30.043498575340045    , 61.10325388686913 ,   30.14011762375796
      537, 42.78307475251575  ,      33.0632954859542     , Bus             ,          8.482998808623831 ,         67.15740633102043     , Commercial   , -3.8918459582844758   , 53.014940848122635,   26.204587382775706
      538, 13.872708883673488 ,       9.031856029907303   , Car             ,          8.007378499799806 ,         31.9330807161891      , Commercial   , 10.51746203299033     , 88.08113597669221 ,    9.013774550662452
      539, 23.626118494884487 ,      56.265411967130916   , Bus             ,          6.502472590291004 ,          4.136380081930713    , Commercial   , 1.7317107122663735    , 65.15787724821024 ,   28.525990302179927
      540,  8.19965192727176  ,      47.90407256746136    , Walking         ,          6.714198785452583 ,         17.386751605401606    , Commercial   , 12.731314953512044    , 78.82495515577534 ,   16.761068208865225
      541, 47.79444930841868  ,      10.455445815102426   , Electric Vehicle,          7.992041207887556 ,         25.916535236932603    , Commercial   , 5.749191273370972     , 55.37863199805035 ,   27.12858055387343
      542, 31.096382453642242 ,      61.24895070970834    , Walking         ,          8.592852979213053 ,         17.604747993581903    , Commercial   , 31.484692312746105    , 58.84005005609546 ,   26.308878191546498
      543, 12.97485466416621  ,      73.79531202529385    , Electric Vehicle,          8.203644127145235 ,         20.37245601411334     , Residential  , 38.908928061991105    , 66.40223165285113 ,   18.353205809228164
      544, 34.24163285148112  ,      76.72783010536483    , Electric Vehicle,          7.456401214047969 ,         76.89569406733544     , Commercial   , 37.077738788344384    , 70.99866580552371 ,   39.48655574527019
      545, 31.670155541979    ,      90.53731882624274    , Walking         ,          2.7142288328453024,         41.203364395046016    , Commercial   , 21.118495938695258    , 51.38490190756417 ,   35.3662328956928
      546, 19.191810465576346 ,      40.94707418887772    , Car             ,          3.3167819234214795,         40.51792446679252     , Commercial   , 38.96382737513409     , 44.942044983335606,   17.39925415745651
      547,  7.450764425582193 ,      95.3072768622137     , Bus             ,          3.8624642313888318,         96.66063366594861     , Residential  , 10.036132912296083    , 36.75939457243438 ,   30.129171220000423
      548, 34.23551338845438  ,      86.5429405082686     , Bus             ,         11.116278227962525 ,         44.670183794420026    , Commercial   , 16.124372197437562    , 49.655179599865384,   27.789095444401795
      549, 26.97476964338208  ,      29.650157102393905   , Bus             ,          9.353346009766632 ,         92.76581325323949     , Residential  , 2.8424916054624703    , 34.786653739009346,   16.81382473113865
      550, 39.07128280331069  ,      15.928303734945848   , Electric Vehicle,          7.08153501490566  ,         29.90630982166803     , Commercial   , 34.89912660748127     , 49.17331520449625 ,   21.55899210408152
